1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
1,1,1,1
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
1,1,1,1
0,0,0,0
0,0,0,0
0,0,0,0
0.707106781186547,-0.707106781186547,-0.707106781186548,0.707106781186548
-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186548
0.707106781186548,0.707106781186547,0.707106781186547,0.707106781186547
0.707106781186547,-0.707106781186548,0.707106781186548,0.707106781186547
-0.707106781186547,0.707106781186547,-0.707106781186547,-0.707106781186548
0.707106781186548,0.707106781186548,-0.707106781186548,-0.707106781186548
0.707106781186547,-0.707106781186548,0.707106781186548,-0.707106781186548
-0.707106781186547,-0.707106781186547,0.707106781186548,0.707106781186547
0.707106781186548,-0.707106781186547,-0.707106781186547,0.707106781186548
0.707106781186547,0.707106781186548,-0.707106781186548,0.707106781186547
0.707106781186548,0.707106781186547,-0.707106781186548,0.707106781186547
-0.707106781186548,-0.707106781186547,-0.707106781186547,0.707106781186548
-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186548
-0.707106781186548,0.707106781186548,0.707106781186547,0.707106781186547
-0.707106781186547,-0.707106781186548,0.707106781186547,0.707106781186548
-0.707106781186547,0.707106781186548,-0.707106781186547,0.707106781186548
-0.707106781186547,0.707106781186548,-0.707106781186547,-0.707106781186548
-0.707106781186547,0.707106781186548,0.707106781186548,-0.707106781186548
0.707106781186547,0.707106781186548,-0.707106781186547,-0.707106781186548
0.707106781186548,0.707106781186547,-0.707106781186548,-0.707106781186547
0.707106781186547,-0.707106781186548,0.707106781186548,0.707106781186547
0.707106781186547,0.707106781186548,-0.707106781186547,-0.707106781186548
-0.707106781186548,0.707106781186548,0.707106781186547,-0.707106781186548
0.707106781186547,-0.707106781186547,0.707106781186548,0.707106781186547
0.707106781186547,-0.707106781186548,-0.707106781186548,0.707106781186548
0.707106781186548,-0.707106781186548,0.707106781186548,0.707106781186547
-0.707106781186547,0.707106781186547,0.707106781186548,0.707106781186547
-0.707106781186548,-0.707106781186548,0.707106781186547,0.707106781186548
0.707106781186547,0.707106781186548,-0.707106781186548,-0.707106781186547
-0.707106781186548,0.707106781186548,0.707106781186547,-0.707106781186547
-0.707106781186547,-0.707106781186548,-0.707106781186547,-0.707106781186547
0.707106781186548,0.707106781186547,-0.707106781186548,-0.707106781186548
-0.707106781186548,0.707106781186547,-0.707106781186548,0.707106781186548
0.707106781186547,-0.707106781186548,-0.707106781186547,-0.707106781186548
0.707106781186548,-0.707106781186548,0.707106781186547,0.707106781186548
0.707106781186547,-0.707106781186548,-0.707106781186547,0.707106781186547
0.707106781186548,0.707106781186547,0.707106781186548,-0.707106781186548
-0.707106781186548,0.707106781186548,-0.707106781186547,0.707106781186548
-0.707106781186547,0.707106781186547,-0.707106781186547,0.707106781186548
-0.707106781186548,0.707106781186547,-0.707106781186547,-0.707106781186547
-0.707106781186548,0.707106781186548,-0.707106781186547,-0.707106781186547
0.707106781186547,-0.707106781186547,0.707106781186548,0.707106781186548
0.707106781186548,0.707106781186547,-0.707106781186547,-0.707106781186547
0.707106781186547,-0.707106781186548,-0.707106781186548,0.707106781186548
-0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186547
0.707106781186548,0.707106781186548,0.707106781186548,0.707106781186547
0.707106781186547,-0.707106781186547,-0.707106781186548,0.707106781186547
-0.707106781186547,0.707106781186547,-0.707106781186548,0.707106781186548
0.707106781186548,-0.707106781186547,0.707106781186547,0.707106781186547
0.707106781186547,0.707106781186547,0.707106781186548,-0.707106781186548
-0.707106781186547,0.707106781186548,0.707106781186548,-0.707106781186548
0.707106781186548,0.707106781186547,-0.707106781186547,0.707106781186548
-0.707106781186548,-0.707106781186548,-0.707106781186547,-0.707106781186547
0.707106781186547,0.707106781186547,0.707106781186547,0.707106781186548
-0.707106781186547,-0.707106781186548,0.707106781186547,-0.707106781186548
0.707106781186548,0.707106781186547,0.707106781186547,-0.707106781186548
-0.707106781186548,0.707106781186547,0.707106781186548,-0.707106781186547
0.707106781186547,0.707106781186547,0.707106781186548,0.707106781186548
-0.707106781186547,0.707106781186547,0.707106781186548,-0.707106781186547
-0.707106781186548,-0.707106781186548,-0.707106781186548,0.707106781186547
0.707106781186547,0.707106781186548,0.707106781186547,-0.707106781186547
0.707106781186547,-0.707106781186547,0.707106781186547,0.707106781186548
0.707106781186548,0.707106781186548,-0.707106781186548,-0.707106781186548
0.707106781186548,0.707106781186547,-0.707106781186548,-0.707106781186548
0.707106781186548,0.707106781186547,-0.707106781186548,-0.707106781186547
-0.707106781186547,0.707106781186547,-0.707106781186547,-0.707106781186547
-0.707106781186548,0.707106781186547,-0.707106781186547,-0.707106781186548
