 0.001087 -0.000470
-0.010019  0.001860
 0.061431  0.015862
 0.019283  0.018426
-0.065557 -0.063128
 0.381268  0.534760
 0.380735  0.533508
 0.424337  0.649668
 0.448739  0.585853
 0.296857  0.457154
 0.445263  0.675506
-0.464802 -0.622901
 0.372477  0.554356
-0.418134 -0.559855
 0.393941  0.572406
-0.355572 -0.608056
 0.401647  0.558819
 0.456228  0.663820
-0.326548 -0.488287
-0.533838 -0.521479
 0.354031  0.412711
 0.456815  0.697374
-0.456969 -0.559557
 0.384888  0.547505
 0.441841  0.567321
 0.601330  0.561045
-0.377712 -0.511069
 0.302709  0.411502
 0.587824  0.741631
-0.444416 -0.552793
 0.465254  0.498440
-0.325845 -0.453569
-0.571709 -0.636948
 0.383683  0.492584
-0.365136 -0.349983
-0.428106 -0.524476
-0.513164 -0.582115
 0.364343  0.448985
 0.478945  0.532882
 0.450128  0.442712
 0.527426  0.556159
 0.499997  0.574659
 0.647134  0.579439
-0.532047 -0.515424
 0.420530  0.526704
-0.493526 -0.530286
 0.456480  0.371154
-0.467827 -0.491253
 0.392756  0.356333
 0.550600  0.618921
-0.386307 -0.448999
-0.613875 -0.540197
 0.433903  0.321187
 0.639217  0.525051
-0.461893 -0.439668
 0.460374  0.276168
 0.498379  0.484978
 0.588152  0.502914
-0.434252 -0.423960
 0.397177  0.364659
 0.618574  0.640725
-0.554305 -0.520537
 0.523665  0.332003
-0.425547 -0.350553
-0.545902 -0.564672
 0.541458  0.510927
-0.344523 -0.363735
-0.521458 -0.307820
-0.447010 -0.554627
-0.626413  0.521622
 0.399911 -0.469405
-0.286916  0.323371
-0.531483  0.632189
-0.536442 -0.437384
-0.533332 -0.605982
-0.374946  0.466062
-0.366446  0.630579
-0.656251 -0.323880
 0.475888 -0.503953
-0.409317 -0.582789
 0.497143  0.460140
-0.526385 -0.478438
 0.572530  0.350118
-0.424224  0.654088
 0.338935 -0.507961
-0.442911  0.463620
 0.459762 -0.475099
-0.413292  0.548277
-0.595863 -0.333338
 0.365409 -0.602246
 0.583135  0.300507
-0.469350  0.712300
 0.425554 -0.389725
 0.476792 -0.590552
 0.635158 -0.605682
-0.502319  0.514693
-0.553286 -0.319376
-0.644993 -0.563971
 0.561139  0.339261
-0.446161  0.487888
-0.618029  0.566395
 0.451354 -0.433123
 0.517365  0.425729
 0.522687 -0.417000
-0.475222 -0.524417
 0.317001 -0.526037
 0.629849  0.481611
-0.464426 -0.363326
 0.431604 -0.604769
 0.523916  0.380611
 0.616027  0.570578
-0.515677  0.556938
 0.402651  0.567232
-0.436722 -0.389137
-0.578394 -0.577081
 0.504875  0.442286
-0.382820  0.564171
-0.431129 -0.416825
-0.512019 -0.527418
-0.538586 -0.586827
 0.465753  0.345171
-0.327953  0.561653
-0.464591 -0.523392
-0.398313  0.333456
-0.621330  0.511893
 0.595985  0.638179
-0.419467  0.418963
 0.342058  0.594314
 0.662839 -0.532726
-0.328677  0.435219
-0.661097  0.442560
 0.466515  0.560804
-0.323013  0.505956
-0.536667  0.440238
 0.347060  0.502784
 0.521353 -0.431587
 0.411326 -0.535138
 0.542692  0.428180
 0.463623 -0.321966
 0.543493 -0.578182
-0.348285  0.347779
-0.578228  0.525287
 0.400048  0.460656
-0.389782  0.524068
-0.578737 -0.411567
 0.363949 -0.605516
-0.449498  0.337864
 0.285273  0.538741
 0.458327 -0.440677
 0.565317  0.377831
 0.457077  0.653663
 0.543844 -0.478089
-0.371521  0.469283
-0.631340 -0.459503
 0.509394 -0.591979
-0.420536  0.354421
 0.326457  0.614573
 0.454947 -0.518731
 0.579685  0.465664
-0.634269 -0.463137
 0.435885  0.381247
-0.463740  0.694403
 0.449936 -0.464844
-0.337042  0.408794
-0.550563 -0.424766
 0.370889 -0.469708
 0.682164 -0.616005
-0.510571  0.463687
 0.463115  0.642237
-0.461577  0.518053
 0.384682  0.521730
 0.577331 -0.565894
-0.509106  0.437920
 0.372190  0.559960
 0.606004 -0.468792
-0.517928  0.393989
 0.407952  0.535289
 0.457639  0.551248
 0.632716  0.456165
-0.444775  0.569660
-0.596345 -0.391040
 0.474986 -0.556822
 0.576166  0.483084
-0.473556  0.583928
 0.399446  0.550689
 0.444759  0.425971
 0.540047  0.546340
 0.547086 -0.429509
-0.376603 -0.534817
-0.608524 -0.604014
-0.525580  0.570998
-0.515654 -0.390007
-0.540853  0.356732
 0.435787  0.476078
 0.530955 -0.357272
 0.469962 -0.471928
 0.601261 -0.482901
-0.424865 -0.428915
-0.627811 -0.542860
 0.399303 -0.661387
 0.469747 -0.599771
 0.601323  0.444042
-0.494784  0.606281
 0.392439  0.550068
-0.542691 -0.499326
 0.464359  0.430260
-0.465296  0.586822
 0.399576 -0.281046
 0.447986 -0.620697
 0.640261  0.542081
-0.378092 -0.426959
-0.531182  0.369717
-0.422619  0.580135
-0.508596  0.501328
-0.468666  0.521521
-0.542851 -0.489399
 0.384491 -0.480418
 0.534871 -0.556652
-0.389866  0.392588
-0.700343  0.649025
 0.413959  0.537204
 0.531181 -0.378397
-0.426763 -0.559976
-0.554228  0.400320
 0.587926  0.468771
-0.457808  0.611602
 0.267681 -0.569203
 0.591172  0.374110
 0.625713  0.491684
-0.408462  0.597253
-0.528397 -0.487209
 0.409605  0.505672
 0.636165 -0.459940
-0.364479  0.488729
-0.548323 -0.527888
-0.445261  0.461835
-0.534683 -0.404792
 0.362988 -0.423368
 0.663088 -0.460188
-0.412214 -0.421444
 0.319956 -0.567163
 0.649510  0.481013
-0.427278 -0.369424
 0.452934 -0.577293
 0.510592  0.385425
 0.551819  0.626195
-0.379658 -0.411523
-0.603900 -0.563694
-0.519990 -0.503349
 0.524982 -0.407824
-0.431872 -0.663386
 0.468504  0.469183
-0.402754  0.522865
-0.582076  0.608241
 0.459758  0.610375
-0.418250 -0.325073
 0.432602 -0.419937
 0.469595 -0.446197
 0.507843 -0.491400
-0.427048 -0.536306
-0.573408 -0.574275
 0.397248  0.491980
 0.580191 -0.431686
 0.426935 -0.539619
 0.598609 -0.508519
-0.442325 -0.485626
-0.580277 -0.500353
 0.480009 -0.362139
 0.503623 -0.559922
 0.580446  0.491775
 0.510342  0.622514
 0.447075  0.630320
 0.535506 -0.416915
-0.387476  0.426924
-0.526661 -0.385868
 0.395217 -0.733202
 0.503705  0.354055
 0.433494  0.712266
 0.535384 -0.521646
-0.464306  0.394334
 0.379774  0.620887
-0.474474 -0.515805
-0.511824  0.476510
-0.605507 -0.465725
 0.532699 -0.486222
-0.365847 -0.628666
 0.278080  0.326537
 0.634690  0.539078
-0.396077  0.547132
-0.495722 -0.345894
-0.428048 -0.686482
-0.590392  0.306654
 0.480951  0.617445
-0.556012 -0.503624
 0.365647  0.417539
 0.530936  0.575582
 0.552981 -0.456251
 0.452885  0.505011
 0.675593 -0.539027
-0.390469  0.407478
 0.366400  0.550652
 0.621366 -0.412669
-0.395122 -0.492093
-0.625941  0.530925
 0.492807 -0.458183
-0.468384  0.415983
 0.509574  0.539205
-0.484993  0.491663
 0.563669  0.403312
-0.420469  0.613654
 0.384989  0.547754
 0.565391  0.571335
-0.569287 -0.462410
 0.343223  0.367431
 0.542799 -0.442145
-0.407828 -0.462033
-0.606803 -0.495821
 0.419422 -0.493233
 0.622604  0.401928
-0.492489  0.471940
 0.349482 -0.453440
-0.504036 -0.612195
 0.341426  0.408915
 0.554592  0.522717
 0.481582  0.392763
 0.494518  0.497815
 0.499040 -0.413712
-0.418612  0.395578
 0.450194  0.633751
 0.528212 -0.510612
 0.526537  0.375762
 0.484531 -0.485679
 0.441231  0.408257
 0.584518 -0.359590
-0.549394 -0.464155
 0.462903 -0.629323
-0.330896  0.383247
-0.539754  0.604088
-0.513463  0.563319
-0.374597  0.478997
-0.499043  0.608335
 0.479575 -0.486303
-0.382871  0.420506
 0.348649 -0.525246
 0.504531  0.367702
-0.316041  0.494120
-0.502515  0.639967
-0.584921 -0.463732
 0.470801  0.347186
 0.458442  0.443231
 0.506730  0.471890
 0.509823  0.414370
-0.324419  0.497314
-0.613636  0.529912
 0.411835  0.573191
 0.502338 -0.465782
 0.488676 -0.527305
 0.508415 -0.543796
 0.435226  0.478425
 0.548514 -0.514266
 0.429742  0.474306
 0.548028 -0.348456
-0.408828 -0.630452
-0.423737  0.476899
-0.530418 -0.494540
-0.545482  0.404015
-0.578092  0.640222
 0.598233  0.664650
-0.516994 -0.363131
 0.447097  0.348551
 0.455097  0.538429
 0.470516  0.570051
